,img,x0,y0,x1,y1
3390,PM-WWA-20060610-134.jpg,178, 194, 940, 388
3391,PM-WWA-20060608-031.jpg,159, 185, 1164, 371
3392,PM-WWA-20160811-113.jpg,45, 173, 1620, 474
3393,PM-WWA-20050906-002.jpg,112, 130, 369, 181
3394,PM-WWA-20100725-472.jpg,145, 155, 2281, 751
3395,PM-WWA-20060827-040.jpg,135, 108, 908, 517
3396,PM-WWA-20100708-101.jpg,78, 160, 2525, 1041
3397,PM-WWA-20060608-057.jpg,188, 304, 1442, 546
3398,PM-WWA-20060530-A008.jpg,168, 224, 1039, 461
3399,PM-WWA-20050809-014.jpg,179, 223, 1121, 571
3400,PM-WWA-20060530-117.jpg,128, 163, 653, 306
3401,PM-WWA-20060530-C006.jpg,192, 232, 1208, 442
3402,PM-WWA-20060613-A077.jpg,98, 167, 1108, 449
3403,PM-WWA-20050619-189.jpg,176, 228, 1197, 484
3404,PM-WWA-20050628-107.jpg,226, 162, 1638, 819
3405,PM-WWA-20060623-002.jpg,103, 204, 744, 306
3406,PM-WWA-20060623-151.jpg,140, 202, 920, 332
3407,PM-WWA-20140625-002.jpg,87, 108, 442, 258
3408,PM-WWA-20060818-164.jpg,86, 154, 498, 255
3409,PM-WWA-20060818-168.jpg,145, 182, 709, 367
3410,PM-WWA-20120720-018.jpg,39, 168, 1825, 848
3411,PM-WWA-20050831-056.jpg,163, 235, 1197, 435
3412,PM-WWA-20080823-117.jpg,47, 114, 1358, 415
3413,PM-WWA-20060613-A051.jpg,95, 219, 1182, 467
3414,PM-WWA-20150823-036.jpg,22, 125, 1667, 547
3415,PM-WWA-20060827-038.jpg,75, 213, 1200, 430
3416,PM-WWA-20110829-037.jpg,54, 205, 2119, 793
3417,PM-WWA-20160922-039.jpg,74, 136, 1113, 317
3418,PM-WWA-20110607-125.jpg,89, 148, 1558, 651
3419,PM-WWA-20060806-011.jpg,106, 191, 802, 366
3420,PM-WWA-20080616-031.jpg,32, 69, 944, 451
3421,PM-WWA-20160813-501.jpg,87, 215, 1598, 486
3422,PM-WWA-20060806-027.jpg,188, 105, 539, 346
3423,PM-WWA-20080625-316.jpg,40, 53, 1279, 587
3424,PM-WWA-20160723-047.jpg,86, 122, 1272, 317
3425,PM-WWA-20160723-048.jpg,58, 140, 1167, 284
3426,PM-WWA-20160723-054.jpg,37, 119, 1114, 341
3427,PM-WWA-20090613-138.jpg,21, 77, 1170, 436
3428,PM-WWA-20070511-088.jpg,14, 34, 889, 325
3429,PM-WWA-20140409-137.jpg,66, 63, 1248, 572
3430,PM-WWA-20140802-104.jpg,37, 123, 1618, 505
3431,PM-WWA-20150818-118.jpg,43, 149, 1615, 648
3432,PM-WWA-20110531-114.jpg,110, 138, 2056, 678
3433,PM-WWA-20100904-155.jpg,26, 194, 1472, 726
3434,PM-WWA-20150727-012.jpg,11, 208, 1460, 590
3435,PM-WWA-20110824-051.jpg,15, 106, 1915, 813
3436,PM-WWA-20120802-136.jpg,59, 71, 439, 158
3437,PM-WWA-20110626-063.jpg,70, 121, 985, 394
3438,PM-WWA-20130720-026.jpg,92, 182, 1752, 612
3439,PM-WWA-20060627-020.jpg,111, 290, 1765, 714
3440,PM-WWA-20050915-069.jpg,249, 220, 588, 340
3441,PM-WWA-20100523-028.jpg,86, 122, 2214, 420
3442,PM-WWA-20090524-093.jpg,53, 96, 991, 252
3443,PM-WWA-20050611-008.jpg,102, 111, 308, 150
3444,PM-WWA-20110825-038.jpg,43, 114, 1097, 287
3445,PM-WWA-20130629-468.jpg,49, 199, 2423, 1042
3446,PM-WWA-20120804-010.jpg,22, 121, 776, 324
3447,PM-WWA-20090904-069.jpg,25, 84, 1131, 555
3448,PM-WWA-20100813-031.jpg,53, 84, 1192, 370
3449,PM-WWA-20111004-037.jpg,209, 204, 991, 409
3450,PM-WWA-20080702-006.jpg,41, 99, 1491, 529
3451,PM-WWA-20160319-387.jpg,65, 129, 1654, 586
3452,PM-WWA-20080624-144.jpg,86, 87, 1285, 281
3453,PM-WWA-20060716-159.jpg,93, 179, 690, 290
3454,PM-WWA-20060716-144.jpg,119, 238, 922, 453
3455,PM-WWA-20060811-084.jpg,118, 235, 834, 355
3456,PM-WWA-20070429-181.jpg,31, 152, 1138, 414
3457,PM-WWA-20070616-049.jpg,84, 132, 935, 327
3458,PM-WWA-20070621-182.jpg,63, 45, 333, 149
3459,PM-WWA-20070621-222.jpg,50, 96, 940, 260
3460,PM-WWA-20070621-190.jpg,69, 111, 623, 336
3461,PM-WWA-20070621-217.jpg,82, 91, 1005, 212
3462,PM-WWA-20090715-015.jpg,39, 76, 576, 218
3463,PM-WWA-20080513-174.jpg,127, 127, 1298, 558
3464,PM-WWA-20070503-025.jpg,30, 196, 1410, 704
3465,PM-WWA-20130423-116.jpg,64, 112, 1208, 441
3466,PM-WWA-20050416-033.jpg,790, 1393, 1734, 1384
3467,PM-WWA-20130423-064.jpg,62, 111, 801, 249
3468,PM-WWA-20070429-162.jpg,76, 183, 1739, 451
3469,PM-WWA-20070525-052.jpg,66, 121, 944, 327
3470,PM-WWA-20070527-129.jpg,41, 85, 704, 244
3471,PM-WWA-20110615-108.jpg,94, 161, 2575, 912
3472,PM-WWA-20090630-080.jpg,65, 85, 1170, 264
3473,PM-WWA-20080829-032.jpg,52, 110, 1403, 357
3474,PM-WWA-20050917-003.jpg,203, 252, 1198, 527
3475,PM-WWA-20130724-070.jpg,92, 198, 2051, 743
3476,PM-WWA-20050825-102.jpg,1046, 1145, 1747, 1385
3477,PM-WWA-20090716-307.jpg,73, 68, 894, 186
3478,PM-WWA-20100424-028.jpg,90, 140, 1709, 504
3479,PM-WWA-20090529-075b.jpg,55, 1, 1506, 479
3480,PM-WWA-20080629-144.jpg,80, 72, 577, 385
3481,PM-WWA-20150402-079.jpg,141, 79, 322, 249
3482,PM-WWA-20130815-399.jpg,47, 140, 2077, 642
3483,PM-WWA-20080516-071.jpg,15, 100, 563, 199
3484,PM-WWA-20080617-022.jpg,48, 139, 1305, 381
3485,PM-WWA-20080622-015.jpg,40, 89, 1616, 555
3486,PM-WWA-20151103-073.jpg,104, 211, 1589, 675
3487,PM-WWA-20110410-015.jpg,103, 248, 1980, 705
3488,PM-WWA-20080828-036.jpg,39, 65, 376, 146
3489,PM-WWA-20160409-379.jpg,97, 196, 1609, 487
3490,PM-WWA-20140819-085.jpg,97, 132, 459, 321
3491,PM-WWA-20160617-290.jpg,94, 213, 1536, 452
3492,PM-WWA-20110709-048.jpg,83, 188, 2855, 1067
3493,PM-WWA-20140624-028.jpg,47, 157, 1154, 380
3494,PM-WWA-20050829-164.jpg,1262, 971, 2023, 1247
3495,PM-WWA-20080702-111.jpg,30, 115, 1759, 478
3496,PM-WWA-20060914-088.jpg,83, 196, 1239, 487
3497,PM-WWA-20050906-007.jpg,113, 247, 1511, 694
3498,PM-WWA-20160907-014.jpg,23, 150, 1617, 543
3499,PM-WWA-20150712-169.jpg,96, 219, 1588, 505
3500,PM-WWA-20140802-179.jpg,24, 116, 1494, 723
3501,PM-WWA-20140525-324.jpg,56, 94, 397, 204
3502,PM-WWA-20120707-012.jpg,40, 63, 553, 205
3503,PM-WWA-20050414-096.jpg,1267, 982, 2043, 1434
3504,PM-WWA-20070425-195.jpg,75, 153, 1044, 324
3505,PM-WWA-20160716-020.jpg,122, 272, 1556, 488
3506,PM-WWA-20140702-037.jpg,40, 114, 1025, 365
3507,PM-WWA-20080708-028.jpg,24, 93, 1395, 644
3508,PM-WWA-20060428-A002.jpg,236, 196, 816, 651
3509,PM-WWA-20140702-241.jpg,37, 146, 1663, 477
3510,PM-WWA-20080622-018.jpg,65, 61, 1144, 490
3511,PM-WWA-20080527-119.jpg,44, 64, 1333, 454
3512,PM-WWA-20101020-050.jpg,59, 109, 633, 243
3513,PM-WWA-20110709-116.jpg,67, 161, 2919, 1253
3514,PM-WWA-20101021-005.jpg,74, 171, 2404, 1100
3515,PM-WWA-20071209-002.jpg,7, 64, 852, 377
3516,PM-WWA-201006024-137.jpg,-13, 85, 2697, 1035
3517,PM-WWA-20130701-049.jpg,73, 243, 3328, 1469
3518,PM-WWA-20110420-038.jpg,90, 141, 1235, 378
3519,PM-WWA-20130518-137.jpg,95, 114, 1852, 781
3520,PM-WWA-20150529-315.jpg,79, 193, 1582, 737
3521,PM-WWA-20140620-071.jpg,186, 173, 2554, 1282
3522,PM-WWA-20090420-123.jpg,61, 100, 1448, 336
3523,PM-WWA-20110724-022.jpg,47, 195, 1405, 504
3524,PM-WWA-20090420-117.jpg,39, 73, 722, 203
3525,PM-WWA-20130708-076.jpg,61, 137, 1123, 394
3526,PM-WWA-20160908-007.jpg,31, 123, 1620, 463
3527,PM-WWA-20150513-472.jpg,37, 174, 1624, 636
3528,PM-WWA-20050612-033.jpg,131, 159, 896, 488
3529,PM-WWA-20060608-034.jpg,183, 236, 825, 420
3530,PM-WWA-20060530-A003.jpg,151, 222, 1061, 399
3531,PM-WWA-20060601-027.jpg,212, 232, 1080, 532
3532,PM-WWA-20060608-010-01.tif,120, 173, 726, 273
3533,PM-WWA-20110829-009.jpg,88, 105, 2405, 749
3534,PM-WWA-20080823-123.jpg,51, 93, 1279, 489
3535,PM-WWA-20090716-258.jpg,37, 66, 547, 199
3536,PM-WWA-20050831-072.jpg,156, 228, 1183, 435
3537,PM-WWA-20060623-004.jpg,143, 154, 370, 196
3538,PM-WWA-20120812-009.jpg,39, 118, 1606, 683
3539,PM-WWA-20060601-040.jpg,231, 274, 1150, 542
3540,PM-WWA-20100715-059.jpg,69, 137, 1023, 359
3541,PM-WWA-20060530-C013.jpg,184, 194, 931, 437
3542,PM-WWA-20140626-163.jpg,129, 159, 2291, 567
3543,PM-WWA-20160703-062.jpg,82, 92, 233, 157
3544,PM-WWA-20130829-161.jpg,64, 183, 2344, 703
3545,PM-WWA-20060818-163.jpg,153, 210, 1145, 455
3546,PM-WWA-20060827-030.jpg,139, 173, 1111, 573
3547,PM-WWA-20060927-192.jpg,119, 201, 1297, 453
3548,PM-WWA-20060914-120.jpg,86, 217, 1506, 479
3549,PM-WWA-20060618-065.jpg,130, 155, 825, 381
3550,PM-WWA-20060530-121.jpg,188, 197, 479, 282
3551,PM-WWA-20050619-180.jpg,245, 283, 1149, 436
3552,PM-WWA-20150317-222.jpg,51, 147, 1366, 531
3553,PM-WWA-20150317-223.jpg,87, 172, 1354, 490
3554,PM-WWA-20160723-026.jpg,100, 208, 1583, 532
3555,PM-WWA-20160408-618.jpg,79, 151, 683, 288
3556,PM-WWA-20050415-167.jpg,1041, 957, 1854, 1141
3557,PM-WWA-20050415-A016.jpg,913, 983, 1945, 1148
3558,PM-WWA-20060821-155.jpg,298, 279, 1315, 512
3559,PM-WWA-20070418-088.jpg,126, 230, 1800, 489
3560,PM-WWA-20050723-115.jpg,52, -4, 886, 663
3561,PM-WWA-20140629-182.jpg,152, 360, 2813, 1010
3562,PM-WWA-20090712-132.jpg,111, 71, 737, 214
3563,PM-WWA-201006015-022.jpg,88, 227, 2483, 1112
3564,PM-WWA-20090508-016.jpg,64, 99, 1432, 454
3565,PM-WWA-20080430-015.jpg,42, 121, 1378, 405
3566,PM-WWA-20080712-145.jpg,93, 127, 856, 388
3567,PM-WWA-20130825-140.jpg,61, 148, 1637, 407
3568,PM-WWA-20080513-024.jpg,41, 124, 905, 304
3569,PM-WWA-20110422-054.jpg,58, 184, 1845, 671
3570,PM-WWA-201006013-369.jpg,135, 262, 3039, 896
3571,PM-WWA-20080411-169.jpg,50, 148, 1183, 501
3572,PM-WWA-20130702-123.jpg,48, 160, 1770, 768
3573,PM-WWA-20120823-053.jpg,114, 137, 1542, 647
3574,PM-WWA-20160707-006.jpg,90, 146, 1479, 444
3575,PM-WWA-20100715-039.jpg,60, 157, 1963, 762
3576,PM-WWA-20120410-054.jpg,80, 91, 204, 139
3577,PM-WWA-20090426-064.jpg,78, 128, 1286, 514
3578,PM-WWA-20160830-020.jpg,43, 193, 1644, 586
3579,PM-WWA-20160809-029.jpg,72, 178, 1619, 397
3580,PM-WWA-20130507-231.jpg,73, 276, 3156, 904
3581,PM-WWA-20110411-046.jpg,126, 266, 2081, 651
3582,PM-WWA-20070816-010.jpg,38, 77, 532, 147
3583,PM-WWA-20080605-072.jpg,39, 104, 1396, 547
3584,PM-WWA-20080604-016.jpg,57, 54, 564, 296
3585,PM-WWA-20110531-078.jpg,103, 281, 2943, 758
3586,PM-WWA-20120712-309.jpg,81, 113, 1301, 488
3587,PM-WWA-20070626-014.jpg,80, 106, 785, 206
3588,PM-WWA-20110512-223.jpg,81, 200, 2207, 772
3589,PM-WWA-20120825-017.jpg,91, 140, 1110, 311
3590,PM-WWA-20150525-261.jpg,43, 154, 1597, 504
3591,PM-WWA-20060710-020.jpg,94, 252, 1486, 522
3592,PM-WWA-20060710-108.jpg,131, 247, 1100, 400
3593,PM-WWA-20070710-230.jpg,49, 168, 1160, 353
3594,PM-WWA-20080516-146.jpg,47, 92, 1417, 506
3595,PM-WWA-20060710-105.jpg,153, 211, 1724, 679
3596,PM-WWA-20060518-002.jpg,93, 235, 1168, 439
3597,PM-WWA-20060710-069.jpg,78, 286, 1595, 583
3598,PM-WWA-20060705-119.jpg,176, 258, 1391, 600
3599,PM-WWA-20060705-081.jpg,80, 160, 1645, 697
3600,PM-WWA-20050626-059.jpg,196, 212, 955, 483
3601,PM-WWA-20160407-134.jpg,131, 42, 1553, 485
3602,PM-WWA-20070923-188.jpg,11, 156, 1524, 595
3603,PM-WWA-20150820-001.jpg,48, 165, 1565, 525
3604,PM-WWA-20120422-101.jpg,44, 173, 1618, 600
3605,PM-WWA-20130824-121.jpg,39, 161, 2371, 787
3606,PM-WWA-20120819-024.jpg,80, 158, 1968, 595
3607,PM-WWA-20080525-243.jpg,88, 130, 1775, 477
3608,PM-WWA-20080824-081.jpg,55, 88, 459, 163
3609,PM-WWA-20050714-081.jpg,215, 237, 760, 432
3610,PM-WWA-20120509-049.jpg,48, 150, 1649, 457
3611,PM-WWA-20150615-107.jpg,78, 139, 516, 215
3612,PM-WWA-20150615-106.jpg,78, 144, 525, 268
3613,PM-WWA-20150626-084.jpg,50, 260, 2456, 1105
3614,PM-WWA-20140709-034.jpg,78, 171, 2202, 647
3615,PM-WWA-20070913-005.jpg,33, 141, 804, 323
3616,PM-WWA-20160429-427.jpg,82, 141, 894, 510
3617,PM-WWA-20120503-063.jpg,40, 131, 1625, 485
3618,PM-WWA-20050709-A001.jpg,94, 193, 1051, 452
3619,PM-WWA-20080825-036.jpg,58, 87, 1183, 431
3620,PM-WWA-20060621-A033.jpg,154, 230, 1061, 454
3621,PM-WWA-20050707-147.jpg,209, 208, 424, 235
3622,PM-WWA-20110617-340.jpg,38, 153, 2368, 973
3623,PM-WWA-20060622-079.jpg,144, 59, 778, 255
3624,PM-WWA-20120903-027.jpg,36, 104, 1669, 575
3625,PM-WWA-20050716-158.jpg,105, 118, 667, 277
3626,PM-WWA-20080622-102.jpg,37, 45, 1203, 383
3627,PM-WWA-20160725-011.jpg,112, 158, 1321, 824
3628,PM-WWA-20080513-127.jpg,71, 78, 1034, 361
3629,PM-WWA-20110724-117.jpg,71, 121, 1545, 602
3630,PM-WWA-201006013-293.jpg,69, 102, 685, 248
3631,PM-WWA-20160618-009.jpg,103, 160, 1601, 510
3632,PM-WWA-20080624-165.jpg,73, 122, 1599, 488
3633,PM-WWA-20080411-127.jpg,39, 110, 1076, 466
3634,PM-WWA-20060421-A024.jpg,245, 172, 462, 404
3635,PM-WWA-20160628-197.jpg,114, 153, 1607, 511
3636,PM-WWA-20150904-053.jpg,98, 222, 1657, 487
3637,PM-WWA-20150904-052.jpg,53, 241, 1644, 565
3638,PM-WWA-20130704-277.jpg,82, 149, 1382, 463
3639,PM-WWA-20130714-201.jpg,70, 109, 2459, 729
3640,PM-WWA-20120907-008.jpg,61, 146, 1486, 725
3641,PM-WWA-20090629-158.jpg,60, 98, 1136, 417
3642,PM-WWA-20141002-016.jpg,109, 138, 1543, 965
3643,PM-WWA-20090712-049.jpg,83, 148, 1422, 347
3644,PM-WWA-20150402-044.jpg,84, 139, 1385, 357
3645,PM-WWA-20090703-057.jpg,43, 79, 798, 244
3646,PM-WWA-20050607-025.jpg,166, 257, 1261, 469
3647,PM-WWA-20110811-127.jpg,100, 134, 2160, 593
3648,PM-WWA-20160804-025.jpg,34, 112, 1615, 539
3649,PM-WWA-20160808-373.jpg,75, 155, 1623, 451
3650,PM-WWA-20070901-047.jpg,13, 91, 989, 466
3651,PM-WWA-20080615-009.jpg,41, 108, 1110, 473
3652,PM-WWA-20070528-055.jpg,64, 137, 1121, 357
3653,PM-WWA-20120810-073.jpg,41, 136, 1501, 362
3654,PM-WWA-20140506-124.jpg,86, 188, 1518, 428
3655,PM-WWA-20140506-150.jpg,105, 127, 717, 452
3656,PM-WWA-20160417-208.jpg,99, 195, 1454, 595
3657,PM-WWA-20070627-056.jpg,47, 49, 156, 120
3658,PM-WWA-20161013-274.jpg,99, 195, 1490, 486
3659,PM-WWA-20060518-010.jpg,119, 124, 779, 263
3660,PM-WWA-20080904-030.jpg,29, 81, 713, 223
3661,PM-WWA-20050601-004.jpg,157, 214, 1161, 483
3662,PM-WWA-20050415-140.jpg,1072, 1022, 1854, 1279
3663,PM-WWA-20120902-043.jpg,51, 102, 1241, 447
3664,PM-WWA-20070429-187.jpg,48, 127, 1081, 397
3665,PM-WWA-20120712-274.jpg,97, 148, 901, 246
3666,PM-WWA-20120712-273.jpg,71, 147, 837, 262
3667,PM-WWA-201006013-330.jpg,92, 141, 1874, 840
3668,PM-WWA-20070709-033.jpg,65, 61, 164, 86
3669,PM-WWA-20130802-144.jpg,91, 207, 2714, 848
3670,PM-WWA-20110724-031.jpg,76, 173, 1303, 458
3671,PM-WWA-20080707-043.jpg,46, 114, 1108, 364
3672,PM-WWA-20150610-160.jpg,133, 117, 1278, 888
3673,PM-WWA-20150610-161.jpg,285, 129, 1240, 994
3674,PM-WWA-20090828-021.jpg,29, 117, 1230, 503
3675,PM-WWA-20070912-041.jpg,56, 115, 970, 254
3676,PM-WWA-20070808-010.jpg,48, 90, 563, 268
3677,PM-WWA-20070710-252.jpg,38, 151, 751, 330
3678,PM-WWA-20070703-049.jpg,47, 79, 704, 249
3679,PM-WWA-20070628-131.jpg,65, 69, 1039, 355
3680,PM-WWA-20070628-088.jpg,16, 53, 297, 120
3681,PM-WWA-20080516-065.jpg,63, 80, 1199, 333
3682,PM-WWA-20150621-349.jpg,58, 132, 1627, 466
3683,PM-WWA-20110512-115.jpg,108, 215, 2422, 740
3684,PM-WWA-20060826-088.jpg,111, 153, 755, 346
3685,PM-WWA-20090522-026.jpg,89, 116, 1377, 416
3686,PM-WWA-20060507-007.jpg,115, 183, 882, 293
3687,PM-WWA-20080426-019.jpg,47, 114, 1942, 675
3688,PM-WWA-20080427-046.jpg,79, 120, 1487, 446
3689,PM-WWA-20080713-062.jpg,46, 63, 1136, 301
3690,PM-WWA-20110804-048.jpg,141, 40, 1068, 1008
3691,PM-WWA-20090705-091.jpg,48, 82, 958, 286
3692,PM-WWA-20090702-090.jpg,56, 89, 662, 193
3693,PM-WWA-20140813-014.jpg,55, 151, 1139, 370
3694,PM-WWA-20110622-016.jpg,48, 168, 1346, 509
3695,PM-WWA-20120803-208.jpg,59, 57, 1631, 700
3696,PM-WWA-20110630-087.jpg,72, 133, 422, 224
3697,PM-WWA-20070811-013.jpg,51, 78, 421, 138
3698,PM-WWA-20150329-503.jpg,53, 219, 2175, 792
3699,PM-WWA-20050415-A002.jpg,1030, 1085, 1898, 1164
3700,PM-WWA-20160417-338.jpg,94, 208, 1356, 447
3701,PM-WWA-20140703-006.jpg,57, 175, 2748, 801
3702,PM-WWA-20080426-156.jpg,51, 127, 1477, 647
3703,PM-WWA-20060911-063.jpg,131, 241, 1238, 550
3704,PM-WWA-20140919-020.jpg,46, 235, 1908, 694
3705,PM-WWA-20090815-121.jpg,33, 79, 1484, 649
3706,PM-WWA-20130723-075.jpg,34, 165, 2187, 943
3707,PM-WWA-20050918-032.jpg,143, 289, 2091, 943
3708,PM-WWA-20110620-019.jpg,77, 264, 3755, 1206
3709,PM-WWA-20050920-016.jpg,130, 253, 1303, 594
3710,PM-WWA-20150824-076.jpg,54, 203, 1592, 600
3711,PM-WWA-20080711-004.jpg,37, 160, 2721, 1241
3712,PM-WWA-20060818-182.jpg,179, 248, 1138, 614
3713,PM-WWA-20120705-015.jpg,37, 170, 1917, 736
3714,PM-WWA-20070908-032.jpg,45, 96, 1193, 481
3715,PM-WWA-20100704-060.jpg,106, 175, 2564, 853
3716,PM-WWA-20070913-280.jpg,45, 127, 1437, 579
3717,PM-WWA-20110422-091.jpg,63, 189, 2827, 772
3718,PM-WWA-20100705-118.jpg,90, 140, 692, 243
3719,PM-WWA-20100702-011.jpg,83, 205, 1781, 783
3720,PM-WWA-20060811-116.jpg,171, 150, 804, 391
3721,PM-WWA-20060811-063.jpg,91, 191, 1029, 466
3722,PM-WWA-20060811-076.jpg,166, 207, 1021, 475
3723,PM-WWA-20090704-129.jpg,37, 124, 1016, 279
3724,PM-WWA-20100726-206.jpg,84, 170, 1262, 348
3725,PM-WWA-BIO-20060422-140.jpg,209, 244, 581, 298
3726,PM-WWA-20060422-090.jpg,48, 114, 774, 258
3727,PM-WWA-20060422-035.jpg,159, 189, 983, 326
3728,PM-WWA-20150904-013.jpg,61, 236, 1522, 459
3729,PM-WWA-20080828-016.jpg,59, 96, 1460, 360
3730,PM-WWA-20120611-103.jpg,53, 132, 897, 363
3731,PM-WWA-20110609-073.jpg,100, 195, 2764, 665
3732,PM-WWA-20110812-091.jpg,117, 150, 2120, 643
3733,PM-WWA-201006022-023.jpg,74, 181, 1295, 497
3734,PM-WWA-20060420-B001.jpg,132, 185, 839, 396
3735,PM-WWA-20090801-014.jpg,66, 120, 1436, 385
3736,PM-WWA-20090407-059.jpg,59, 126, 1340, 430
3737,PM-WWA-20160813-495.jpg,64, 141, 1609, 510
3738,PM-WWA-20120629-129.jpg,57, 102, 1625, 483
3739,PM-WWA-20060822-092.jpg,89, 222, 1100, 442
3740,PM-WWA-20110617-001.jpg,56, 149, 1647, 618
3741,PM-WWA-20060811-112.jpg,166, 198, 1121, 473
3742,PM-WWA-20060716-146.jpg,114, 194, 870, 429
3743,PM-WWA-20080624-019.jpg,5, 54, 1133, 423
3744,PM-WWA-20060811-074.jpg,113, 232, 1457, 595
3745,PM-WWA-20060811-093.jpg,137, 197, 1165, 605
3746,PM-WWA-20130824-098.jpg,81, 181, 1955, 455
3747,PM-WWA-20110601-036.jpg,85, 174, 1303, 466
3748,PM-WWA-20080708-011.jpg,43, 99, 1085, 411
3749,PM-WWA-20140627-010.jpg,63, 148, 1250, 566
3750,PM-WWA-20110727-097.jpg,48, 133, 1123, 405
3751,PM-WWA-20080808-034.jpg,40, 73, 1322, 616
3752,PM-WWA-20150806-020.jpg,78, 101, 1619, 627
3753,PM-WWA-20110724-098.jpg,98, 118, 679, 255
3754,PM-WWA-20110728-122.jpg,43, 233, 1141, 525
3755,PM-WWA-20080615-159.jpg,41, 121, 1251, 501
3756,PM-WWA-20060707-A030.jpg,131, 270, 1312, 700
3757,PM-WWA-20130528-208.jpg,61, 96, 596, 261
3758,PM-WWA-20110630-031.jpg,61, 158, 1753, 704
3759,PM-WWA-20150402-140b.jpg,154, 85, 1423, 572
3760,PM-WWA-20090724-204.jpg,60, 166, 1880, 544
3761,PM-WWA-20140709-017.jpg,77, 110, 353, 183
3762,PM-WWA-20050620-045.jpg,163, 102, 264, 127
3763,PM-WWA-20100722-051.jpg,116, 173, 1538, 518
3764,PM-WWA-20110810-062.jpg,32, 161, 576, 298
3765,PM-WWA-20140919-066.jpg,59, 142, 1432, 384
3766,PM-WWA-20140927-020.jpg,71, 101, 243, 142
3767,PM-WWA-20080827-207.jpg,14, 113, 1363, 448
3768,PM-WWA-20060612-032.jpg,238, 230, 785, 457
3769,PM-WWA-20090812-126.jpg,61, 95, 1271, 419
3770,PM-WWA-20060612-017.jpg,157, 203, 803, 297
3771,PM-WWA-20160319-308.jpg,89, 160, 1615, 574
3772,PM-WWA-20150715-410.jpg,60, 145, 1384, 551
3773,PM-WWA-20050822-133.jpg,151, 157, 858, 447
3774,PM-WWA-20060612-071.jpg,153, 211, 584, 299
3775,PM-WWA-20060612-051.jpg,193, 239, 949, 443
3776,PM-WWA-20050907-008.jpg,110, 216, 951, 486
3777,PM-WWA-20080603-004.jpg,40, 91, 1195, 358
3778,PM-WWA-20120810-058.jpg,41, 122, 1062, 514
3779,PM-WWA-20100424-118.jpg,74, 160, 2469, 826
3780,PM-WWA-20110721-125.jpg,28, 111, 1526, 713
3781,PM-WWA-20050413-012.jpg,964, 1112, 1760, 1311
3782,PM-WWA-20050511-012.jpg,184, 285, 1603, 657
3783,PM-WWA-20050511-048.jpg,125, 206, 1558, 472
3784,PM-WWA-20070724-024.jpg,18, 88, 596, 221
3785,PM-WWA-20070724-094.jpg,51, 94, 656, 179
3786,PM-WWA-20110606-129.jpg,83, 194, 1711, 555
3787,PM-WWA-20110626-113.jpg,104, 54, 1487, 494
3788,PM-WWA-20060420-B014.jpg,52, 57, 216, 151
3789,PM-WWA-20140328-066.jpg,73, 147, 1524, 499
3790,PM-WWA-20120709-025.jpg,51, 95, 348, 162
3791,PM-WWA-20120708-009.jpg,38, 125, 1277, 346
3792,PM-WWA-20060422-009.jpg,210, 162, 1034, 436
3793,PM-WWA-20060422-021.jpg,168, 153, 751, 354
3794,PM-WWA-20130815-374.jpg,48, 99, 1038, 260
3795,PM-WWA-20120823-006.jpg,28, 187, 1613, 563
3796,PM-WWA-20130720-043.jpg,71, 116, 1677, 445
3797,PM-WWA(bio)-20050520-166.jpg,161, 224, 835, 366
3798,PM-WWA-20070816-057.jpg,78, 90, 582, 188
3799,PM-WWA-20080702-064.jpg,54, 102, 1590, 445
3800,PM-WWA-20150615-092.jpg,72, 154, 1584, 619
3801,PM-WWA-20080605-016.jpg,-29, 106, 2967, 1155
3802,PM-WWA-20070821-052.jpg,47, 97, 798, 260
3803,PM-WWA-20080607-102.jpg,147, 121, 936, 654
3804,PM-WWA-20100421-181.jpg,291, 53, 1449, 534
3805,PM-WWA-20090627-022.jpg,92, 105, 599, 198
3806,PM-WWA-20120810-060.jpg,49, 136, 1256, 369
3807,PM-WWA-20140409-074.jpg,111, 162, 1499, 458
3808,PM-WWA-20140624-011.jpg,80, 194, 2133, 660
3809,PM-WWA-20070826-126.jpg,36, 92, 938, 350
3810,PM-WWA-20160716-234.jpg,54, 166, 1627, 659
3811,PM-WWA-20100407-006.jpg,58, 219, 2553, 770
3812,PM-WWA-20130812-215.jpg,60, 165, 1526, 578
3813,PM-WWA-20110823-061.jpg,47, 116, 1236, 509
3814,PM-WWA-20120529-012.jpg,26, 80, 1668, 579
3815,PM-WWA-20080829-029.jpg,53, 81, 847, 237
3816,PM-WWA-20050502-052.jpg,1021, 1085, 1776, 1265
3817,PM-WWA-201006022-034.jpg,78, 116, 943, 312
3818,PM-WWA-20150818-078.jpg,85, 199, 1612, 518
3819,PM-WWA-20120803-135.jpg,15, 87, 1656, 558
3820,PM-WWA-20060908-083.jpg,168, 253, 1092, 443
3821,PM-WWA-20160808-324.jpg,101, 161, 1588, 516
3822,PM-WWA-20110720-091.jpg,100, 114, 480, 264
3823,PM-WWA-20110601-032.jpg,84, 123, 823, 290
3824,PM-WWA-20090614-079.jpg,38, 80, 795, 213
3825,PM-WWA-20130630-138.jpg,93, 173, 1491, 491
3826,PM-WWA-20050915-084.jpg,192, 112, 344, 182
3827,PM-WWA-20050915-059.jpg,207, 222, 1123, 359
3828,PM-WWA-20090426-033.jpg,52, 87, 942, 275
